date,cpi,inflation_rate,zscore
1954-08-01,26.9,0.0,-0.40982938905396443
1954-09-01,26.8,-0.0037174721189590088,-0.9941633187293692
1954-10-01,26.8,0.0,-0.40982938905396443
1954-11-01,26.8,0.0,-0.40982938905396443
1954-12-01,26.7,-0.003731343283582156,-0.9963436692132588
1955-01-01,26.7,0.0,-0.40982938905396443
1955-02-01,26.7,0.0,-0.40982938905396443
1955-03-01,26.7,0.0,-0.40982938905396443
1955-04-01,26.7,0.0,-0.40982938905396443
1955-05-01,26.7,0.0,-0.40982938905396443
1955-06-01,26.7,0.0,-0.40982938905396443
1955-07-01,26.8,0.0037453183520599342,0.1788815738025466
1955-08-01,26.8,0.0,-0.40982938905396443
1955-09-01,26.9,0.003731343283581934,0.1766848911052949
1955-10-01,26.9,0.0,-0.40982938905396443
1955-11-01,26.9,0.0,-0.40982938905396443
1955-12-01,26.8,-0.0037174721189590088,-0.9941633187293692
1956-01-01,26.8,0.0,-0.40982938905396443
1956-02-01,26.8,0.0,-0.40982938905396443
1956-03-01,26.8,0.0,-0.40982938905396443
1956-04-01,26.9,0.003731343283581934,0.1766848911052949
1956-05-01,27.0,0.003717472118959231,0.17450454062147522
1956-06-01,27.2,0.007407407407407307,0.7545100708177832
1956-07-01,27.4,0.007352941176470562,0.7459487512599142
1956-08-01,27.3,-0.0036496350364962904,-0.9835002908155903
1956-09-01,27.4,0.00366300366300365,0.16594287132218027
1956-10-01,27.5,0.0036496350364965124,0.1638415127076963
1956-11-01,27.5,0.0,-0.40982938905396443
1956-12-01,27.6,0.0036363636363636598,0.16175543670126857
1957-01-01,27.6,0.0,-0.40982938905396443
1957-02-01,27.7,0.0036231884057971175,0.15968447718766152
1957-03-01,27.8,0.0036101083032491488,0.15762847045033265
1957-04-01,27.9,0.003597122302158251,0.15558725512836322
1957-05-01,28.0,0.0035842293906811484,0.15356067217433095
1957-06-01,28.1,0.0035714285714285587,0.15154856481277665
1957-07-01,28.3,0.007117437722419906,0.708930946054132
1957-08-01,28.3,0.0,-0.40982938905396443
1957-09-01,28.3,0.0,-0.40982938905396443
1957-10-01,28.3,0.0,-0.40982938905396443
1957-11-01,28.4,0.0035335689045936647,0.1455975617682588
1957-12-01,28.4,0.0,-0.40982938905396443
1958-01-01,28.6,0.007042253521126751,0.6971130551903162
1958-02-01,28.6,0.0,-0.40982938905396443
1958-03-01,28.8,0.006993006993006867,0.6893721989368413
1958-04-01,28.9,0.003472222222222099,0.13595473276090528
1958-05-01,28.9,0.0,-0.40982938905396443
1958-06-01,28.9,0.0,-0.40982938905396443
1958-07-01,29.0,0.0034602076124568004,0.13406620638787112
1958-08-01,28.9,-0.0034482758620689724,-0.9518494824425451
1958-09-01,28.9,0.0,-0.40982938905396443
1958-10-01,28.9,0.0,-0.40982938905396443
1958-11-01,29.0,0.0034602076124568004,0.13406620638787112
1958-12-01,28.9,-0.0034482758620689724,-0.9518494824425451
1959-01-01,29.0,0.0034602076124568004,0.13406620638787112
1959-02-01,28.9,-0.0034482758620689724,-0.9518494824425451
1959-03-01,28.9,0.0,-0.40982938905396443
1959-04-01,29.0,0.0034602076124568004,0.13406620638787112
1959-05-01,29.0,0.0,-0.40982938905396443
1959-06-01,29.1,0.0034482758620690834,0.13219070433463362
1959-07-01,29.2,0.0034364261168384758,0.1303280923298414
1959-08-01,29.2,0.0,-0.40982938905396443
1959-09-01,29.3,0.0034246575342467,0.12847823794156224
1959-10-01,29.4,0.0034129692832762792,0.1266410105456266
1959-11-01,29.4,0.0,-0.40982938905396443
1959-12-01,29.4,0.0,-0.40982938905396443
1960-01-01,29.3,-0.00340136054421758,-0.9444750594032268
1960-02-01,29.4,0.0034129692832762792,0.1266410105456266
1960-03-01,29.4,0.0,-0.40982938905396443
1960-04-01,29.5,0.003401360544217802,0.12481628129533273
1960-05-01,29.5,0.0,-0.40982938905396443
1960-06-01,29.6,0.003389830508474523,0.12300392309073246
1960-07-01,29.6,0.0,-0.40982938905396443
1960-08-01,29.6,0.0,-0.40982938905396443
1960-09-01,29.6,0.0,-0.40982938905396443
1960-10-01,29.8,0.006756756756756799,0.6522370101533939
1960-11-01,29.8,0.0,-0.40982938905396443
1960-12-01,29.8,0.0,-0.40982938905396443
1961-01-01,29.8,0.0,-0.40982938905396443
1961-02-01,29.8,0.0,-0.40982938905396443
1961-03-01,29.8,0.0,-0.40982938905396443
1961-04-01,29.8,0.0,-0.40982938905396443
1961-05-01,29.8,0.0,-0.40982938905396443
1961-06-01,29.8,0.0,-0.40982938905396443
1961-07-01,30.0,0.006711409395973034,0.6451090477425807
1961-08-01,29.9,-0.0033333333333334103,-0.9337821459962702
1961-09-01,30.0,0.0033444816053511683,0.1158757182459953
1961-10-01,30.0,0.0,-0.40982938905396443
1961-11-01,30.0,0.0,-0.40982938905396443
1961-12-01,30.0,0.0,-0.40982938905396443
1962-01-01,30.0,0.0,-0.40982938905396443
1962-02-01,30.1,0.0033333333333334103,0.11412336788834121
1962-03-01,30.1,0.0,-0.40982938905396443
1962-04-01,30.2,0.0033222591362125353,0.11238266105461975
1962-05-01,30.2,0.0,-0.40982938905396443
1962-06-01,30.2,0.0,-0.40982938905396443
1962-07-01,30.3,0.0033112582781458233,0.11065348208078436
1962-08-01,30.3,0.0,-0.40982938905396443
1962-09-01,30.4,0.0033003300330032292,0.10893571682948335
1962-10-01,30.4,0.0,-0.40982938905396443
1962-11-01,30.4,0.0,-0.40982938905396443
1962-12-01,30.4,0.0,-0.40982938905396443
1963-01-01,30.4,0.0,-0.40982938905396443
1963-02-01,30.4,0.0,-0.40982938905396443
1963-03-01,30.5,0.00328947368421062,0.10722925266541888
1963-04-01,30.5,0.0,-0.40982938905396443
1963-05-01,30.5,0.0,-0.40982938905396443
1963-06-01,30.6,0.003278688524590123,0.10553397843025232
1963-07-01,30.7,0.0032679738562091387,0.10384978441887055
1963-08-01,30.7,0.0,-0.40982938905396443
1963-09-01,30.7,0.0,-0.40982938905396443
1963-10-01,30.8,0.0032573289902280145,0.10217656235544316
1963-11-01,30.8,0.0,-0.40982938905396443
1963-12-01,30.9,0.0032467532467532756,0.100514205370352
1964-01-01,30.9,0.0,-0.40982938905396443
1964-02-01,30.9,0.0,-0.40982938905396443
1964-03-01,30.9,0.0,-0.40982938905396443
1964-04-01,30.9,0.0,-0.40982938905396443
1964-05-01,30.9,0.0,-0.40982938905396443
1964-06-01,31.0,0.003236245954692629,0.09886260797739993
1964-07-01,31.1,0.003225806451612856,0.0972216660514735
1964-08-01,31.0,-0.003215434083601365,-0.9152500549147102
1964-09-01,31.1,0.003225806451612856,0.0972216660514735
1964-10-01,31.1,0.0,-0.40982938905396443
1964-11-01,31.2,0.003215434083601254,0.09559127680676384
1964-12-01,31.2,0.0,-0.40982938905396443
1965-01-01,31.2,0.0,-0.40982938905396443
1965-02-01,31.2,0.0,-0.40982938905396443
1965-03-01,31.3,0.0032051282051281937,0.09397133877516219
1965-04-01,31.4,0.0031948881789136685,0.09236175178528362
1965-05-01,31.4,0.0,-0.40982938905396443
1965-06-01,31.6,0.006369426751592355,0.591354222937679
1965-07-01,31.6,0.0,-0.40982938905396443
1965-08-01,31.6,0.0,-0.40982938905396443
1965-09-01,31.6,0.0,-0.40982938905396443
1965-10-01,31.7,0.0031645569620253333,0.08759411437226626
1965-11-01,31.7,0.0,-0.40982938905396443
1965-12-01,31.8,0.003154574132492094,0.08602495505545855
1966-01-01,31.8,0.0,-0.40982938905396443
1966-02-01,32.0,0.0062893081761006275,0.5787607183843251
1966-03-01,32.1,0.0031250000000000444,0.08137632057944275
1966-04-01,32.3,0.006230529595015355,0.5695215585016896
1966-05-01,32.3,0.0,-0.40982938905396443
1966-06-01,32.4,0.003095975232198178,0.07681403844662342
1966-07-01,32.5,0.0030864197530864335,0.07531205255927248
1966-08-01,32.7,0.006153846153846176,0.5574680083779656
1966-09-01,32.7,0.0,-0.40982938905396443
1966-10-01,32.9,0.006116207951070152,0.5515518163447103
1966-11-01,32.9,0.0,-0.40982938905396443
1966-12-01,32.9,0.0,-0.40982938905396443
1967-01-01,32.9,0.0,-0.40982938905396443
1967-02-01,32.9,0.0,-0.40982938905396443
1967-03-01,33.0,0.003039513677811634,0.06793908232200027
1967-04-01,33.1,0.003030303030303161,0.06649129907541385
1967-05-01,33.2,0.0030211480362538623,0.06505226376383777
1967-06-01,33.3,0.0030120481927708997,0.0636218973396453
1967-07-01,33.4,0.0030030030030030463,0.062200121704865385
1967-08-01,33.5,0.0029940119760478723,0.06078685969659361
1967-09-01,33.6,0.0029850746268658135,0.05938203507348491
1967-10-01,33.7,0.0029761904761904656,0.057985572501653135
1967-11-01,33.8,0.0029673590504448732,0.056597397541512856
1967-12-01,33.9,0.002958579881656931,0.055217436634481615
1968-01-01,34.1,0.005899705014749346,0.5175206232332938
1968-02-01,34.2,0.0029325513196480912,0.05112611558734912
1968-03-01,34.3,0.0029239766081869956,0.049778292474341394
1968-04-01,34.4,0.00291545189504383,0.048438328388290285
1968-05-01,34.5,0.0029069767441860517,0.04710615479105981
1968-06-01,34.7,0.005797101449275477,0.501392796932651
1968-07-01,34.9,0.0057636887608067955,0.4961407958606452
1968-08-01,35.0,0.002865329512893977,0.04055980029471106
1968-09-01,35.1,0.0028571428571428914,0.039272974039435415
1968-10-01,35.3,0.005698005698005604,0.4858163493089157
1968-11-01,35.4,0.0028328611898016387,0.035456240075453914
1968-12-01,35.5,0.0028248587570622874,0.034198371066645396
1969-01-01,35.6,0.0028169014084507005,0.032947588643747826
1969-02-01,35.8,0.00561797752808979,0.4732370552307847
1969-03-01,36.1,0.008379888268156499,0.9073702792367293
1969-04-01,36.3,0.005540166204986097,0.46100621805233233
1969-05-01,36.4,0.0027548209366392573,0.02318941833638263
1969-06-01,36.6,0.005494505494505475,0.4538290015102526
1969-07-01,36.8,0.005464480874316724,0.4491095567530402
1969-08-01,37.0,0.005434782608695787,0.44444141030849194
1969-09-01,37.1,0.002702702702702675,0.014997170628971934
1969-10-01,37.3,0.005390835579514697,0.4375335601788352
1969-11-01,37.5,0.00536193029490617,0.4329900591105834
1969-12-01,37.7,0.005333333333333412,0.42849502205371764
1970-01-01,37.8,0.0026525198938991412,0.007109144321856063
1970-02-01,38.0,0.005291005291005346,0.42184165371158955
1970-03-01,38.2,0.0052631578947368585,0.41746443769702796
1970-04-01,38.5,0.00785340314136107,0.824614279134656
1970-05-01,38.6,0.0025974025974027093,-0.001554513514497336
1970-06-01,38.8,0.005181347150258864,0.4046049481620039
1970-07-01,39.0,0.005154639175257714,0.40040683302174435
1970-08-01,39.0,0.0,-0.40982938905396443
1970-09-01,39.2,0.00512820512820511,0.3962517754726382
1970-10-01,39.4,0.005102040816326481,0.3921391164699464
1970-11-01,39.6,0.005076142131979822,0.3880682103505633
1970-12-01,39.8,0.005050505050504972,0.38403842449495285
1971-01-01,39.8,0.0,-0.40982938905396443
1971-02-01,39.9,0.002512562814070307,-0.014890125027117023
1971-03-01,40.0,0.0025062656641603454,-0.01587994774397804
1971-04-01,40.1,0.0024999999999999467,-0.016864821347252656
1971-05-01,40.3,0.004987531172069737,0.37413982332850576
1971-06-01,40.6,0.007444168734491496,0.7602884304201687
1971-07-01,40.7,0.0024630541871921707,-0.022672179490685094
1971-08-01,40.8,0.002457002457002311,-0.023623425705859503
1971-09-01,40.8,0.0,-0.40982938905396443
1971-10-01,40.9,0.002450980392156854,-0.024570008949338203
1971-11-01,40.9,0.0,-0.40982938905396443
1971-12-01,41.1,0.004889975550122383,0.3588054622061449
1972-01-01,41.1,0.0,-0.40982938905396443
1972-02-01,41.3,0.0048661800486617945,0.355065146628215
1972-03-01,41.4,0.002421307506053294,-0.029234166093456682
1972-04-01,41.5,0.0024154589371980784,-0.03015347822621381
1972-05-01,41.6,0.002409638554216942,-0.031068359939041754
1972-06-01,41.7,0.0024038461538462563,-0.03197884318210202
1972-07-01,41.9,0.004796163069544335,0.34405946985580577
1972-08-01,42.0,0.0023866348448686736,-0.03468421701891906
1972-09-01,42.1,0.0023809523809523725,-0.03557741980947038
1972-10-01,42.3,0.004750593824227822,0.3368966303411959
1972-11-01,42.4,0.0023640661938535423,-0.03823168909487302
1972-12-01,42.5,0.002358490566037874,-0.03910809876458407
1973-01-01,42.6,0.0023529411764706687,-0.03998038415350929
1973-02-01,42.9,0.007042253521126751,0.6971130551903162
1973-03-01,43.3,0.00932400932400923,1.0557727282671217
1973-04-01,43.6,0.006928406466512715,0.679217911749881
1973-05-01,43.9,0.006880733944954143,0.6717244670195794
1973-06-01,44.2,0.006833712984054774,0.6643334383903895
1973-07-01,44.3,0.002262443438913797,-0.0542053458804982
1973-08-01,45.1,0.01805869074492117,2.4287408517169538
1973-09-01,45.2,0.0022172949002217113,-0.06130205627638845
1973-10-01,45.6,0.008849557522123908,0.9811956293769055
1973-11-01,45.9,0.006578947368421018,0.6242878943847673
1973-12-01,46.2,0.0065359477124184995,0.6175289578917403
1974-01-01,46.6,0.008658008658008587,0.9510868627441894
1974-02-01,47.2,0.012875536480686733,1.6140224617961023
1974-03-01,47.8,0.012711864406779627,1.588295531488675
1974-04-01,48.0,0.004184100418409997,0.24785189581083217
1974-05-01,48.6,0.012499999999999956,1.5549934494796294
1974-06-01,49.0,0.008230452674897082,0.8838811219146556
1974-07-01,49.4,0.008163265306122325,0.8733202197842859
1974-08-01,50.0,0.012145748987854255,1.499310211140628
1974-09-01,50.6,0.01200000000000001,1.476400535938294
1974-10-01,51.1,0.009881422924901129,1.1433902461504541
1974-11-01,51.5,0.007827788649706457,0.8205880440786231
1974-12-01,51.9,0.007766990291262044,0.8110314038212681
1975-01-01,52.1,0.003853564547206201,0.19589634151516658
1975-02-01,52.5,0.007677543186180413,0.7969715866288599
1975-03-01,52.7,0.003809523809523929,0.188973761737247
1975-04-01,52.9,0.003795066413662118,0.1867012640112464
1975-05-01,53.2,0.005671077504725952,0.48158361897641117
1975-06-01,53.6,0.007518796992481258,0.7720189348760296
1975-07-01,54.2,0.011194029850746245,1.3497134514238833
1975-08-01,54.3,0.0018450184501843658,-0.1198186379789156
1975-09-01,54.6,0.005524861878453136,0.4586005948283053
1975-10-01,54.9,0.005494505494505475,0.4538290015102526
1975-11-01,55.3,0.007285974499089187,0.7354225386887433
1975-12-01,55.5,0.003616636528029016,0.15865461486173776
1976-01-01,55.6,0.0018018018018017834,-0.12661168259867353
1976-02-01,55.8,0.003597122302158251,0.15558725512836322
1976-03-01,55.9,0.0017921146953405742,-0.12813435843981674
1976-04-01,56.1,0.003577817531305927,0.15255281875529886
1976-05-01,56.5,0.007130124777183555,0.7109251712503996
1976-06-01,56.8,0.005309734513274211,0.4247856220045366
1976-07-01,57.1,0.00528169014084523,0.42037744412927225
1976-08-01,57.4,0.005253940455341555,0.41601558686209256
1976-09-01,57.6,0.0034843205574912606,0.13785641959651213
1976-10-01,57.9,0.005208333333333259,0.4088467936683576
1976-11-01,58.0,0.0017271157167531026,-0.1383512766486184
1976-12-01,58.2,0.0034482758620690834,0.13219070433463362
1977-01-01,58.5,0.005154639175257714,0.40040683302174435
1977-02-01,59.1,0.01025641025641022,1.2023329399992406
1977-03-01,59.5,0.006768189509306133,0.6540340768186926
1977-04-01,60.0,0.008403361344537785,0.9110599141618969
1977-05-01,60.3,0.004999999999999893,0.37609974635945914
1977-06-01,60.7,0.0066334991708127955,0.6328626645625702
1977-07-01,61.0,0.0049423393739702615,0.36703631316688584
1977-08-01,61.2,0.003278688524590123,0.10553397843025232
1977-09-01,61.4,0.0032679738562091387,0.10384978441887055
1977-10-01,61.6,0.0032573289902280145,0.10217656235544316
1977-11-01,61.9,0.004870129870129913,0.3556860025825102
1977-12-01,62.1,0.003231017770597866,0.09804081153632402
1978-01-01,62.5,0.006441223832528209,0.602639706486704
1978-02-01,62.9,0.006399999999999961,0.5961599042752331
1978-03-01,63.4,0.007949125596184325,0.8396604923664346
1978-04-01,63.9,0.007886435331230235,0.829806471219593
1978-05-01,64.5,0.009389671361502261,1.0660938699383982
1978-06-01,65.2,0.010852713178294726,1.2960633079674804
1978-07-01,65.7,0.0076687116564417845,0.7955833953224882
1978-08-01,66.0,0.004566210045662045,0.3079141136067029
1978-09-01,66.5,0.007575757575757569,0.7809723312694289
1978-10-01,67.1,0.009022556390977376,1.0083885996620074
1978-11-01,67.4,0.0044709388971686526,0.29293883933365145
1978-12-01,67.7,0.004451038575667532,0.2898107908392864
1979-01-01,68.3,0.008862629246676468,0.9832503192120967
1979-02-01,69.1,0.01171303074670571,1.431293036511928
1979-03-01,69.8,0.01013024602026058,1.182501710191804
1979-04-01,70.6,0.011461318051575908,1.3917273683407376
1979-05-01,71.5,0.012747875354107707,1.5939559420284704
1979-06-01,72.3,0.01118881118881121,1.3488931517313598
1979-07-01,73.1,0.011065006915629283,1.3294328746548876
1979-08-01,73.8,0.009575923392612928,1.095370049494359
1979-09-01,74.6,0.01084010840108407,1.2940820156364303
1979-10-01,75.2,0.008042895442359255,0.8543997831928573
1979-11-01,75.9,0.009308510638297962,1.0533365545349014
1979-12-01,76.7,0.010540184453227797,1.246938221830737
1980-01-01,77.8,0.014341590612777066,1.8444653930967139
1980-02-01,78.9,0.01413881748071999,1.8125923306241751
1980-03-01,80.1,0.015209125475285079,1.9808295779831018
1980-04-01,81.0,0.011235955056179803,1.3563034995155687
1980-05-01,81.8,0.00987654320987641,1.1426232241083658
1980-06-01,82.7,0.011002444987775029,1.3195990262812292
1980-07-01,82.7,0.0,-0.40982938905396443
1980-08-01,83.3,0.007255139056831839,0.7305756441940614
1980-09-01,84.0,0.008403361344537785,0.9110599141618969
1980-10-01,84.8,0.00952380952380949,1.0871784879240118
1980-11-01,85.5,0.008254716981132004,0.8876951269587795
1980-12-01,86.3,0.009356725146198785,1.060915191836677
1981-01-01,87.0,0.008111239860950192,0.8651425571555592
1981-02-01,87.9,0.010344827586207028,1.2162308911117947
1981-03-01,88.5,0.0068259385665527805,0.6631114101452525
1981-04-01,89.1,0.006779661016949046,0.6558372352354293
1981-05-01,89.8,0.007856341189674598,0.8250760986888267
1981-06-01,90.6,0.008908685968819663,0.9904897831748924
1981-07-01,91.6,0.011037527593819041,1.3251135147284734
1981-08-01,92.3,0.007641921397379958,0.7913723462940956
1981-09-01,93.2,0.009750812567713929,1.1228601491304186
1981-10-01,93.4,0.0021459227467810482,-0.0725207472456316
1981-11-01,93.7,0.0032119914346895317,0.09505014119021946
1981-12-01,94.0,0.0032017075773744796,0.09343366457255263
1982-01-01,94.3,0.0031914893617019935,0.0918275058907636
1982-02-01,94.6,0.0031813361611876534,0.0902315666703807
1982-03-01,94.5,-0.0010570824524311906,-0.5759877686339574
1982-04-01,94.9,0.004232804232804366,0.2555074451584927
1982-05-01,95.8,0.009483667017913477,1.0808686549335753
1982-06-01,97.0,0.012526096033403045,1.5590953760736714
1982-07-01,97.5,0.005154639175257714,0.40040683302174435
1982-08-01,97.7,0.002051282051282133,-0.08739692324330944
1982-09-01,97.9,0.0020470829068577334,-0.08805696923269832
1982-10-01,98.2,0.003064351378958108,0.07184321691954142
1982-11-01,98.0,-0.0020366598778004397,-0.729963456432153
1982-12-01,97.6,-0.004081632653061273,-1.051404193473107
1983-01-01,97.8,0.002049180327868827,-0.08772728437632897
1983-02-01,97.9,0.0010224948875257045,-0.24910768447041648
1983-03-01,97.9,0.0,-0.40982938905396443
1983-04-01,98.6,0.007150153217568844,0.7140733582175376
1983-05-01,99.2,0.006085192697768749,0.5466766581023502
1983-06-01,99.5,0.003024193548387011,0.06553097510737708
1983-07-01,99.9,0.004020100502512669,0.22207343338901936
1983-08-01,100.2,0.0030030030030030463,0.062200121704865385
1983-09-01,100.7,0.004990019960079861,0.3745310255303106
1983-10-01,101.0,0.002979145978152964,0.058450135522072934
1983-11-01,101.2,0.001980198019801982,-0.0985703255238888
1983-12-01,101.3,0.0009881422924900019,-0.25450742553354005
1984-01-01,101.9,0.005923000987166915,0.521182419925445
1984-02-01,102.4,0.004906771344455274,0.3614455230298711
1984-03-01,102.6,0.001953124999999778,-0.10282582053312422
1984-04-01,103.1,0.004873294346978474,0.35618341349323523
1984-05-01,103.4,0.0029097963142581396,0.04754935124485854
1984-06-01,103.7,0.0029013539651836506,0.046222333623064236
1984-07-01,104.1,0.0038572806171648377,0.19648045504511205
1984-08-01,104.5,0.003842459173871271,0.1941507342224536
1984-09-01,105.0,0.004784688995215225,0.34225590799237643
1984-10-01,105.3,0.0028571428571428914,0.039272974039435415
1984-11-01,105.3,0.0,-0.40982938905396443
1984-12-01,105.3,0.0,-0.40982938905396443
1985-01-01,105.5,0.0018993352326686086,-0.11128080959965943
1985-02-01,106.0,0.004739336492890933,0.3351271374042631
1985-03-01,106.4,0.0037735849056603765,0.18332467540900926
1985-04-01,106.9,0.0046992481203007586,0.3288258134022775
1985-05-01,107.3,0.0037418147801682178,0.17833086195700348
1985-06-01,107.6,0.002795899347623365,0.029646362342162193
1985-07-01,107.8,0.0018587360594795044,-0.11766242421626207
1985-08-01,108.0,0.0018552875695732052,-0.11820447795437002
1985-09-01,108.3,0.002777777777777768,0.026797908397945297
1985-10-01,108.7,0.003693444136657398,0.1707276823502334
1985-11-01,109.0,0.002759889604415866,0.023986141073056248
1985-12-01,109.3,0.0027522935779815683,0.022792153375439186
1986-01-01,109.6,0.0027447392497712553,0.021604720047647057
1986-02-01,109.3,-0.0027372262773722733,-0.8400825653751927
1986-03-01,108.8,-0.0045745654162854255,-1.1288862375566504
1986-04-01,108.6,-0.0018382352941176405,-0.6987739241324342
1986-05-01,108.9,0.002762430939226679,0.024385602887187878
1986-06-01,109.5,0.005509641873278293,0.4562082257266948
1986-07-01,109.5,0.0,-0.40982938905396443
1986-08-01,109.7,0.0018264840182649067,-0.12273198798968354
1986-09-01,110.2,0.004557885141294404,0.3066055566282911
1986-10-01,110.3,0.0009074410163338875,-0.2671925223727673
1986-11-01,110.4,0.0009066183136900996,-0.2673218395682742
1986-12-01,110.5,0.0009057971014492239,-0.26745092249356667
1987-01-01,111.2,0.0063348416289592535,0.5859179318318388
1987-02-01,111.6,0.003597122302158251,0.15558725512836322
1987-03-01,112.1,0.0044802867383513245,0.29440818748138736
1987-04-01,112.7,0.00535236396074934,0.43148636696399273
1987-05-01,113.1,0.003549245785270605,0.1480617452235403
1987-06-01,113.5,0.0035366931918656697,0.14608865544715283
1987-07-01,113.8,0.002643171806167466,0.005639757420111136
1987-08-01,114.4,0.005272407732864748,0.41891838115354124
1987-09-01,115.0,0.005244755244755206,0.41457180193914867
1987-10-01,115.3,0.002608695652173809,0.00022059463998809443
1987-11-01,115.4,0.0008673026886383273,-0.2735016986093099
1987-12-01,115.4,0.0,-0.40982938905396443
1988-01-01,115.7,0.0025996533795493715,-0.0012007224611912917
1988-02-01,116.0,0.0025929127052721768,-0.0022602609225471433
1988-03-01,116.5,0.004310344827586299,0.2676957276817744
1988-04-01,117.1,0.0051502145922746045,0.39971135128604834
1988-05-01,117.5,0.0034158838599487318,0.12709914069048198
1988-06-01,118.0,0.004255319148936065,0.2590464708723513
1988-07-01,118.5,0.004237288135593209,0.2562122511269154
1988-08-01,119.0,0.00421940928270037,0.25340194884766487
1988-09-01,119.8,0.006722689075630228,0.6468820535187246
1988-10-01,120.2,0.0033388981636059967,0.11499808033731247
1988-11-01,120.3,0.0008319467554076532,-0.27905915021645367
1988-12-01,120.5,0.0016625103906899863,-0.14850631825979607
1989-01-01,121.1,0.004979253112033177,0.372838629615019
1989-02-01,121.6,0.004128819157720898,0.23916246512724237
1989-03-01,122.3,0.005756578947368363,0.4950232339549215
1989-04-01,123.1,0.006541291905151292,0.6183689892465336
1989-05-01,123.8,0.005686433793663737,0.4839974099540176
1989-06-01,124.1,0.0024232633279481774,-0.028926738611283
1989-07-01,124.4,0.00241740531829171,-0.029847534704193227
1989-08-01,124.6,0.001607717041800516,-0.15711905612361776
1989-09-01,125.0,0.0032102728731941976,0.0947800076801829
1989-10-01,125.6,0.0047999999999999154,0.34466258094292496
1989-11-01,125.9,0.0023885350318473275,-0.03438553455706759
1989-12-01,126.1,0.001588562351072298,-0.1601299020282458
1990-01-01,127.4,0.01030927835051565,1.210643055097488
1990-02-01,128.0,0.0047095761381474865,0.3304492314296402
1990-03-01,128.7,0.005468749999999911,0.44978060280447196
1990-04-01,128.9,0.0015540015540016494,-0.16556236950043263
1990-05-01,129.2,0.002327385570209284,-0.043997363260304595
1990-06-01,129.9,0.005417956656346812,0.4417966090720643
1990-07-01,130.4,0.0038491147036181506,0.1951968891703903
1990-08-01,131.6,0.009202453987730008,1.0366659521977577
1990-09-01,132.7,0.008358662613981771,0.9040339072299036
1990-10-01,133.5,0.006028636021100375,0.5377867501031838
1990-11-01,133.8,0.0022471910112360494,-0.05660281134004386
1990-12-01,133.8,0.0,-0.40982938905396443
1991-01-01,134.6,0.005979073243647104,0.5299961839366761
1991-02-01,134.8,0.0014858841010403356,-0.17626946768292284
1991-03-01,135.0,0.0014836795252224366,-0.1766159957562258
1991-04-01,135.2,0.001481481481481417,-0.1769614970796219
1991-05-01,135.6,0.002958579881656931,0.055217436634481615
1991-06-01,136.0,0.002949852507374784,0.053845617089682156
1991-07-01,136.2,0.0014705882352941124,-0.1786737609911887
1991-08-01,136.6,0.002936857562408246,0.05180299591722289
1991-09-01,137.2,0.004392386530014614,0.2805915205332409
1991-10-01,137.4,0.001457725947521915,-0.18069553033283708
1991-11-01,137.8,0.0029112081513829047,0.047771272031020794
1991-12-01,137.9,0.0007256894049345597,-0.29576129973418197
1992-01-01,138.1,0.0014503263234226793,-0.18185864636697646
1992-02-01,138.6,0.003620564808110016,0.15927208481528224
1992-03-01,139.3,0.005050505050505194,0.38403842449498776
1992-04-01,139.5,0.00143575017946862,-0.18414980961007157
1992-05-01,139.7,0.0014336917562722817,-0.1844733645626742
1992-06-01,140.2,0.0035790980672869566,0.15275410086258617
1992-07-01,140.5,0.0021398002853068032,-0.07348311141624268
1992-08-01,140.9,0.002846975088967918,0.03767474498926718
1992-09-01,141.3,0.002838892831795725,0.03640432871096107
1992-10-01,141.8,0.0035385704175512345,0.1463837287191592
1992-11-01,142.0,0.0014104372355430161,-0.18812864563691534
1992-12-01,141.9,-0.0007042253521126751,-0.5205236334783925
1993-01-01,142.6,0.0049330514446792595,0.3655763823193942
1993-02-01,143.1,0.003506311360448766,0.14131306214760006
1993-03-01,143.6,0.0034940600978337066,0.1393873373006447
1993-04-01,144.0,0.0027855153203342198,0.028014140424268683
1993-05-01,144.2,0.001388888888888884,-0.19151574032800958
1993-06-01,144.4,0.0013869625520113171,-0.1918185331833498
1993-07-01,144.4,0.0,-0.40982938905396443
1993-08-01,144.8,0.0027700831024930483,0.025588414499183934
1993-09-01,145.1,0.002071823204419676,-0.08416814509815256
1993-10-01,145.7,0.004135079255685792,0.2401464638034729
1993-11-01,145.8,0.000686341798215695,-0.30194618584001104
1993-12-01,145.8,0.0,-0.40982938905396443
1994-01-01,146.2,0.00274348422496562,0.021407447935563977
1994-02-01,146.7,0.0034199726402188713,0.1277418389990032
1994-03-01,147.2,0.0034083162917519783,0.1259096262244706
1994-04-01,147.4,0.0013586956521740579,-0.1962616892133329
1994-05-01,147.5,0.0006784260515604323,-0.3031904290249955
1994-06-01,148.0,0.003389830508474523,0.12300392309073246
1994-07-01,148.4,0.002702702702702675,0.014997170628971934
1994-08-01,149.0,0.0040431266846361336,0.22569282287065273
1994-09-01,149.4,0.0026845637583892135,0.012145985664653646
1994-10-01,149.5,0.0006693440428380271,-0.304617992077599
1994-11-01,149.7,0.0013377926421402897,-0.19954734613400849
1994-12-01,149.7,0.0,-0.40982938905396443
1995-01-01,150.3,0.004008016032064354,0.2201739259067447
1995-02-01,150.9,0.003992015968063756,0.21765894261343466
